# BUSCO version is: 5.4.4 
# The lineage dataset is: arthropoda_odb10 (Creation date: 2020-09-10, number of genomes: 90, number of BUSCOs: 1013)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
133949at6656	Complete	TRINITY_DN44396_c0_g1_i1:141-872	198.0	179	https://www.orthodb.org/v10?query=133949at6656	gamma-secretase subunit Aph-1
134073at6656	Duplicated	TRINITY_DN13874_c0_g2_i1:135-1163	136.6	154	https://www.orthodb.org/v10?query=134073at6656	methyltransferase-like protein 4
134073at6656	Duplicated	TRINITY_DN13874_c0_g2_i2:135-1163	136.4	154	https://www.orthodb.org/v10?query=134073at6656	methyltransferase-like protein 4
134073at6656	Duplicated	TRINITY_DN13874_c0_g2_i3:273-1085	137.7	154	https://www.orthodb.org/v10?query=134073at6656	methyltransferase-like protein 4
134209at6656	Duplicated	TRINITY_DN5116_c0_g1_i1:166-1077	159.6	202	https://www.orthodb.org/v10?query=134209at6656	CD2 antigen cytoplasmic tail-binding protein 2 homolog
134209at6656	Duplicated	TRINITY_DN5116_c0_g1_i2:166-1077	159.6	202	https://www.orthodb.org/v10?query=134209at6656	CD2 antigen cytoplasmic tail-binding protein 2 homolog
134216at6656	Complete	TRINITY_DN1432_c1_g1_i1:110-2200	211.4	248	https://www.orthodb.org/v10?query=134216at6656	vacuolar protein sorting-associated protein 72 homolog
134673at6656	Duplicated	TRINITY_DN14184_c0_g2_i1:107-1087	232.6	208	https://www.orthodb.org/v10?query=134673at6656	complex I intermediate-associated protein 30, mitochondrial
134673at6656	Duplicated	TRINITY_DN14184_c0_g2_i3:269-1077	222.1	175	https://www.orthodb.org/v10?query=134673at6656	complex I intermediate-associated protein 30, mitochondrial
134708at6656	Duplicated	TRINITY_DN1243_c3_g1_i1:251-1207	381.4	329	https://www.orthodb.org/v10?query=134708at6656	Eukaryotic translation initiation factor 2 subunit 2
134708at6656	Duplicated	TRINITY_DN8601_c0_g1_i3:49-921	346.9	316	https://www.orthodb.org/v10?query=134708at6656	Eukaryotic translation initiation factor 2 subunit 2
134776at6656	Complete	TRINITY_DN2219_c1_g1_i1:276-1001	135.5	131	https://www.orthodb.org/v10?query=134776at6656	J domain-containing protein
134835at6656	Duplicated	TRINITY_DN7928_c0_g1_i1:203-832	137.3	151	https://www.orthodb.org/v10?query=134835at6656	ceramide-1-phosphate transfer protein
134835at6656	Duplicated	TRINITY_DN7928_c0_g1_i2:190-819	137.3	151	https://www.orthodb.org/v10?query=134835at6656	ceramide-1-phosphate transfer protein
134835at6656	Duplicated	TRINITY_DN7928_c0_g1_i3:203-832	137.3	151	https://www.orthodb.org/v10?query=134835at6656	ceramide-1-phosphate transfer protein
134835at6656	Duplicated	TRINITY_DN7928_c0_g1_i4:203-832	137.3	151	https://www.orthodb.org/v10?query=134835at6656	ceramide-1-phosphate transfer protein
134835at6656	Duplicated	TRINITY_DN7928_c0_g1_i5:190-819	137.3	151	https://www.orthodb.org/v10?query=134835at6656	ceramide-1-phosphate transfer protein
134835at6656	Duplicated	TRINITY_DN7928_c0_g1_i6:203-832	137.3	151	https://www.orthodb.org/v10?query=134835at6656	ceramide-1-phosphate transfer protein
134853at6656	Complete	TRINITY_DN111766_c0_g1_i1:122-898	281.4	204	https://www.orthodb.org/v10?query=134853at6656	COP9 signalosome complex subunit 7a
134865at6656	Duplicated	TRINITY_DN62885_c0_g3_i2:708-1526	218.3	200	https://www.orthodb.org/v10?query=134865at6656	phosducin-like protein
134865at6656	Duplicated	TRINITY_DN62885_c0_g3_i3:716-1534	218.3	200	https://www.orthodb.org/v10?query=134865at6656	phosducin-like protein
134885at6656	Complete	TRINITY_DN291542_c0_g1_i1:237-1109	232.0	207	https://www.orthodb.org/v10?query=134885at6656	28S ribosomal protein S22, mitochondrial
135065at6656	Complete	TRINITY_DN5663_c0_g1_i1:56-505	145.2	100	https://www.orthodb.org/v10?query=135065at6656	DNA-directed RNA polymerases I, II, and III subunit RPABC3
135075at6656	Duplicated	TRINITY_DN158002_c0_g2_i1:122-574	195.8	121	https://www.orthodb.org/v10?query=135075at6656	40S ribosomal protein S13
135075at6656	Duplicated	TRINITY_DN1927_c0_g1_i1:32-484	170.5	120	https://www.orthodb.org/v10?query=135075at6656	40S ribosomal protein S13
135075at6656	Duplicated	TRINITY_DN288410_c0_g1_i1:35-487	170.7	120	https://www.orthodb.org/v10?query=135075at6656	40S ribosomal protein S13
135075at6656	Duplicated	TRINITY_DN3756_c0_g1_i1:30-482	178.2	121	https://www.orthodb.org/v10?query=135075at6656	40S ribosomal protein S13
135075at6656	Duplicated	TRINITY_DN4054_c1_g1_i1:38-490	170.7	121	https://www.orthodb.org/v10?query=135075at6656	40S ribosomal protein S13
135075at6656	Duplicated	TRINITY_DN4054_c1_g2_i1:23-475	174.1	121	https://www.orthodb.org/v10?query=135075at6656	40S ribosomal protein S13
135075at6656	Duplicated	TRINITY_DN4054_c1_g4_i1:34-486	171.0	121	https://www.orthodb.org/v10?query=135075at6656	40S ribosomal protein S13
135107at6656	Duplicated	TRINITY_DN1838_c0_g1_i1:76-609	281.6	154	https://www.orthodb.org/v10?query=135107at6656	coatomer subunit zeta-1
135107at6656	Duplicated	TRINITY_DN1838_c0_g1_i2:76-651	264.3	154	https://www.orthodb.org/v10?query=135107at6656	coatomer subunit zeta-1
135123at6656	Complete	TRINITY_DN296246_c0_g1_i1:528-1091	172.5	151	https://www.orthodb.org/v10?query=135123at6656	DNA replication complex GINS protein PSF1-like
135203at6656	Duplicated	TRINITY_DN18033_c0_g1_i1:56-565	139.0	150	https://www.orthodb.org/v10?query=135203at6656	RPII140-upstream gene protein
135203at6656	Duplicated	TRINITY_DN18033_c0_g1_i2:136-705	147.2	159	https://www.orthodb.org/v10?query=135203at6656	RPII140-upstream gene protein
135203at6656	Duplicated	TRINITY_DN18033_c0_g1_i3:10-519	139.0	150	https://www.orthodb.org/v10?query=135203at6656	RPII140-upstream gene protein
135204at6656	Duplicated	TRINITY_DN17475_c0_g1_i1:36-1937	223.6	186	https://www.orthodb.org/v10?query=135204at6656	protein FRG1 homolog
135204at6656	Duplicated	TRINITY_DN17475_c0_g1_i2:44-1945	223.6	186	https://www.orthodb.org/v10?query=135204at6656	protein FRG1 homolog
135215at6656	Complete	TRINITY_DN18827_c0_g1_i1:36-962	151.7	228	https://www.orthodb.org/v10?query=135215at6656	leukocyte receptor cluster member 1 homolog
135357at6656	Complete	TRINITY_DN4853_c0_g2_i1:247-888	252.7	147	https://www.orthodb.org/v10?query=135357at6656	cytochrome c oxidase assembly protein COX11, mitochondrial
135373at6656	Duplicated	TRINITY_DN41956_c0_g1_i1:308-1045	219.2	183	https://www.orthodb.org/v10?query=135373at6656	probable 39S ribosomal protein L24, mitochondrial
135373at6656	Duplicated	TRINITY_DN41956_c0_g1_i2:135-872	219.2	183	https://www.orthodb.org/v10?query=135373at6656	probable 39S ribosomal protein L24, mitochondrial
135391at6656	Duplicated	TRINITY_DN16841_c0_g1_i2:74-415	117.3	94	https://www.orthodb.org/v10?query=135391at6656	myotrophin
135391at6656	Duplicated	TRINITY_DN76160_c0_g1_i1:13-369	112.3	93	https://www.orthodb.org/v10?query=135391at6656	myotrophin
135526at6656	Complete	TRINITY_DN10135_c0_g1_i1:581-1633	242.7	233	https://www.orthodb.org/v10?query=135526at6656	transcription termination factor 3, mitochondrial
135676at6656	Complete	TRINITY_DN294078_c0_g1_i1:130-522	105.2	86	https://www.orthodb.org/v10?query=135676at6656	Thioredoxin
135690at6656	Complete	TRINITY_DN856_c0_g1_i2:130-627	121.3	109	https://www.orthodb.org/v10?query=135690at6656	transmembrane protein 50A
135702at6656	Complete	TRINITY_DN42394_c0_g1_i1:268-741	150.8	114	https://www.orthodb.org/v10?query=135702at6656	28S ribosomal protein S24, mitochondrial
135764at6656	Complete	TRINITY_DN7615_c0_g1_i1:169-801	152.7	144	https://www.orthodb.org/v10?query=135764at6656	uncharacterized protein C6orf106 homolog
135828at6656	Complete	TRINITY_DN288265_c0_g1_i1:2-430	191.9	122	https://www.orthodb.org/v10?query=135828at6656	ubiquitin-conjugating enzyme E2 variant 2
135834at6656	Complete	TRINITY_DN5321_c0_g1_i1:55-489	220.4	123	https://www.orthodb.org/v10?query=135834at6656	protein BUD31 homolog
135859at6656	Duplicated	TRINITY_DN7003_c0_g1_i1:178-786	179.1	128	https://www.orthodb.org/v10?query=135859at6656	protein PBDC1
135859at6656	Duplicated	TRINITY_DN7003_c0_g1_i2:75-683	179.1	128	https://www.orthodb.org/v10?query=135859at6656	protein PBDC1
135975at6656	Complete	TRINITY_DN2853_c0_g1_i1:50-1348	152.0	157	https://www.orthodb.org/v10?query=135975at6656	box C/D snoRNA protein 1
135994at6656	Duplicated	TRINITY_DN4162_c0_g1_i1:82-477	70.8	64	https://www.orthodb.org/v10?query=135994at6656	ribonuclease H2 subunit C
135994at6656	Duplicated	TRINITY_DN4162_c0_g1_i2:88-483	70.8	64	https://www.orthodb.org/v10?query=135994at6656	ribonuclease H2 subunit C
136055at6656	Complete	TRINITY_DN55456_c0_g1_i1:305-841	216.2	140	https://www.orthodb.org/v10?query=136055at6656	Translocon-associated protein subunit beta
136095at6656	Duplicated	TRINITY_DN1289_c0_g1_i2:96-1349	270.8	335	https://www.orthodb.org/v10?query=136095at6656	28S ribosomal protein S27, mitochondrial
136095at6656	Duplicated	TRINITY_DN1289_c0_g1_i4:96-1349	270.7	335	https://www.orthodb.org/v10?query=136095at6656	28S ribosomal protein S27, mitochondrial
136095at6656	Duplicated	TRINITY_DN1289_c0_g1_i5:96-1349	270.7	335	https://www.orthodb.org/v10?query=136095at6656	28S ribosomal protein S27, mitochondrial
136119at6656	Duplicated	TRINITY_DN1831_c0_g1_i10:137-880	294.1	203	https://www.orthodb.org/v10?query=136119at6656	malectin-A
136119at6656	Duplicated	TRINITY_DN1831_c0_g1_i1:137-880	294.1	203	https://www.orthodb.org/v10?query=136119at6656	malectin-A
136119at6656	Duplicated	TRINITY_DN1831_c0_g1_i3:137-880	294.1	203	https://www.orthodb.org/v10?query=136119at6656	malectin-A
136119at6656	Duplicated	TRINITY_DN1831_c0_g1_i4:137-880	294.1	203	https://www.orthodb.org/v10?query=136119at6656	malectin-A
136119at6656	Duplicated	TRINITY_DN1831_c0_g1_i8:137-880	294.1	203	https://www.orthodb.org/v10?query=136119at6656	malectin-A
136119at6656	Duplicated	TRINITY_DN1831_c0_g1_i9:137-880	294.1	203	https://www.orthodb.org/v10?query=136119at6656	malectin-A
136224at6656	Duplicated	TRINITY_DN11103_c0_g1_i1:24-575	218.0	159	https://www.orthodb.org/v10?query=136224at6656	DNA replication complex GINS protein PSF2
136224at6656	Duplicated	TRINITY_DN11103_c0_g1_i2:24-575	218.0	159	https://www.orthodb.org/v10?query=136224at6656	DNA replication complex GINS protein PSF2
136224at6656	Duplicated	TRINITY_DN11103_c0_g1_i3:24-575	218.0	159	https://www.orthodb.org/v10?query=136224at6656	DNA replication complex GINS protein PSF2
136224at6656	Duplicated	TRINITY_DN11103_c0_g1_i5:24-575	218.0	159	https://www.orthodb.org/v10?query=136224at6656	DNA replication complex GINS protein PSF2
136224at6656	Duplicated	TRINITY_DN11103_c0_g1_i6:24-575	218.0	159	https://www.orthodb.org/v10?query=136224at6656	DNA replication complex GINS protein PSF2
136224at6656	Duplicated	TRINITY_DN11103_c0_g1_i7:24-575	218.0	159	https://www.orthodb.org/v10?query=136224at6656	DNA replication complex GINS protein PSF2
136365at6656	Complete	TRINITY_DN22343_c0_g1_i3:375-749	76.8	99	https://www.orthodb.org/v10?query=136365at6656	39S ribosomal protein L27, mitochondrial
136559at6656	Duplicated	TRINITY_DN14893_c0_g1_i3:113-1255	166.6	297	https://www.orthodb.org/v10?query=136559at6656	nuclear speckle splicing regulatory protein 1
136559at6656	Duplicated	TRINITY_DN14893_c0_g1_i4:113-1240	166.0	297	https://www.orthodb.org/v10?query=136559at6656	nuclear speckle splicing regulatory protein 1
136888at6656	Complete	TRINITY_DN7338_c0_g1_i1:82-996	83.9	101	https://www.orthodb.org/v10?query=136888at6656	tRNA-splicing endonuclease subunit Sen2
137050at6656	Duplicated	TRINITY_DN301791_c0_g1_i1:123-491	179.1	101	https://www.orthodb.org/v10?query=137050at6656	40S ribosomal protein S12
137050at6656	Duplicated	TRINITY_DN75946_c0_g1_i1:84-497	178.4	103	https://www.orthodb.org/v10?query=137050at6656	40S ribosomal protein S12
137197at6656	Duplicated	TRINITY_DN1868_c0_g1_i3:125-778	280.8	156	https://www.orthodb.org/v10?query=137197at6656	ras-related protein Rab-21
137197at6656	Duplicated	TRINITY_DN1868_c0_g1_i4:125-778	280.8	156	https://www.orthodb.org/v10?query=137197at6656	ras-related protein Rab-21
137202at6656	Complete	TRINITY_DN11993_c0_g1_i1:219-866	136.7	142	https://www.orthodb.org/v10?query=137202at6656	Transport and Golgi organization protein 11
137334at6656	Complete	TRINITY_DN169323_c0_g1_i1:98-2134	90.1	79	https://www.orthodb.org/v10?query=137334at6656	28S ribosomal protein S14, mitochondrial
137338at6656	Duplicated	TRINITY_DN16111_c0_g1_i1:91-630	91.2	90	https://www.orthodb.org/v10?query=137338at6656	mimitin, mitochondrial
137338at6656	Duplicated	TRINITY_DN16111_c0_g1_i2:91-630	91.2	90	https://www.orthodb.org/v10?query=137338at6656	mimitin, mitochondrial
137422at6656	Duplicated	TRINITY_DN1482_c0_g3_i1:174-734	185.7	152	https://www.orthodb.org/v10?query=137422at6656	TM2 domain-containing protein almondex
137422at6656	Duplicated	TRINITY_DN1482_c0_g3_i2:174-734	185.7	152	https://www.orthodb.org/v10?query=137422at6656	TM2 domain-containing protein almondex
137609at6656	Complete	TRINITY_DN8857_c0_g1_i2:535-1467	298.0	270	https://www.orthodb.org/v10?query=137609at6656	tubulin-specific chaperone C
137688at6656	Duplicated	TRINITY_DN2412_c0_g1_i1:120-1085	217.4	249	https://www.orthodb.org/v10?query=137688at6656	39S ribosomal protein L1, mitochondrial
137688at6656	Duplicated	TRINITY_DN2412_c0_g1_i2:0-872	209.8	223	https://www.orthodb.org/v10?query=137688at6656	39S ribosomal protein L1, mitochondrial
137709at6656	Fragmented	TRINITY_DN22126_c0_g1_i1:360-1292	77.4	89	https://www.orthodb.org/v10?query=137709at6656	Nuclear factor interleukin-3-regulated protein
137711at6656	Duplicated	TRINITY_DN24926_c0_g1_i1:75-959	198.6	113	https://www.orthodb.org/v10?query=137711at6656	RNA-binding motif protein, X-linked 2
137711at6656	Duplicated	TRINITY_DN24926_c0_g1_i3:75-959	198.6	113	https://www.orthodb.org/v10?query=137711at6656	RNA-binding motif protein, X-linked 2
137711at6656	Duplicated	TRINITY_DN24926_c0_g1_i4:75-959	198.6	113	https://www.orthodb.org/v10?query=137711at6656	RNA-binding motif protein, X-linked 2
138243at6656	Duplicated	TRINITY_DN6315_c0_g1_i1:19-612	265.9	170	https://www.orthodb.org/v10?query=138243at6656	synaptobrevin homolog YKT6
138243at6656	Duplicated	TRINITY_DN6315_c0_g1_i2:19-612	265.9	170	https://www.orthodb.org/v10?query=138243at6656	synaptobrevin homolog YKT6
138243at6656	Duplicated	TRINITY_DN6315_c0_g1_i3:60-653	265.9	170	https://www.orthodb.org/v10?query=138243at6656	synaptobrevin homolog YKT6
138243at6656	Duplicated	TRINITY_DN6315_c0_g1_i4:19-612	265.9	170	https://www.orthodb.org/v10?query=138243at6656	synaptobrevin homolog YKT6
138243at6656	Duplicated	TRINITY_DN6315_c0_g1_i5:19-612	265.9	170	https://www.orthodb.org/v10?query=138243at6656	synaptobrevin homolog YKT6
138243at6656	Duplicated	TRINITY_DN6315_c0_g1_i6:58-651	265.9	170	https://www.orthodb.org/v10?query=138243at6656	synaptobrevin homolog YKT6
138271at6656	Duplicated	TRINITY_DN28302_c0_g1_i1:44-757	290.6	187	https://www.orthodb.org/v10?query=138271at6656	proteasome subunit beta type-1
138271at6656	Duplicated	TRINITY_DN288931_c0_g1_i1:0-644	252.7	186	https://www.orthodb.org/v10?query=138271at6656	proteasome subunit beta type-1
138379at6656	Duplicated	TRINITY_DN61_c0_g2_i2:76-522	117.9	91	https://www.orthodb.org/v10?query=138379at6656	CDGSH iron-sulfur domain-containing protein 2 homolog
138379at6656	Duplicated	TRINITY_DN61_c0_g2_i3:76-522	127.4	92	https://www.orthodb.org/v10?query=138379at6656	CDGSH iron-sulfur domain-containing protein 2 homolog
138401at6656	Complete	TRINITY_DN289518_c0_g1_i1:36-437	154.1	104	https://www.orthodb.org/v10?query=138401at6656	prefoldin subunit 2
138502at6656	Complete	TRINITY_DN2547_c0_g2_i2:69-977	225.7	151	https://www.orthodb.org/v10?query=138502at6656	coiled-coil domain-containing protein 94
138553at6656	Duplicated	TRINITY_DN3938_c0_g1_i1:170-556	186.3	100	https://www.orthodb.org/v10?query=138553at6656	Glutaredoxin
138553at6656	Duplicated	TRINITY_DN3938_c0_g1_i2:170-556	186.3	100	https://www.orthodb.org/v10?query=138553at6656	Glutaredoxin
138659at6656	Duplicated	TRINITY_DN92107_c1_g1_i1:56-868	266.2	209	https://www.orthodb.org/v10?query=138659at6656	dnaJ homolog subfamily C member 8
138659at6656	Duplicated	TRINITY_DN92107_c1_g1_i2:56-868	266.2	209	https://www.orthodb.org/v10?query=138659at6656	dnaJ homolog subfamily C member 8
138684at6656	Complete	TRINITY_DN4358_c0_g1_i1:55-450	118.6	82	https://www.orthodb.org/v10?query=138684at6656	probable 28S ribosomal protein S16, mitochondrial
138937at6656	Duplicated	TRINITY_DN6463_c0_g1_i12:63-473	123.3	105	https://www.orthodb.org/v10?query=138937at6656	coiled-coil domain-containing protein 12
138937at6656	Duplicated	TRINITY_DN6463_c0_g1_i1:63-473	123.3	105	https://www.orthodb.org/v10?query=138937at6656	coiled-coil domain-containing protein 12
138937at6656	Duplicated	TRINITY_DN6463_c0_g1_i2:63-473	123.3	105	https://www.orthodb.org/v10?query=138937at6656	coiled-coil domain-containing protein 12
138937at6656	Duplicated	TRINITY_DN6463_c0_g1_i5:63-473	123.3	105	https://www.orthodb.org/v10?query=138937at6656	coiled-coil domain-containing protein 12
138937at6656	Duplicated	TRINITY_DN6463_c0_g1_i6:63-473	123.3	105	https://www.orthodb.org/v10?query=138937at6656	coiled-coil domain-containing protein 12
139217at6656	Duplicated	TRINITY_DN4015_c0_g1_i1:509-1168	182.7	174	https://www.orthodb.org/v10?query=139217at6656	ribosomal RNA processing protein 36 homolog
139217at6656	Duplicated	TRINITY_DN4015_c0_g1_i2:509-1159	182.8	174	https://www.orthodb.org/v10?query=139217at6656	ribosomal RNA processing protein 36 homolog
139553at6656	Complete	TRINITY_DN33870_c0_g1_i1:118-828	275.3	190	https://www.orthodb.org/v10?query=139553at6656	viral IAP-associated factor homolog
139638at6656	Complete	TRINITY_DN9336_c0_g1_i1:49-495	181.3	104	https://www.orthodb.org/v10?query=139638at6656	putative oligosaccharyltransferase complex subunit CG9662
139744at6656	Duplicated	TRINITY_DN9845_c0_g1_i1:72-503	210.3	118	https://www.orthodb.org/v10?query=139744at6656	protein cornichon
139744at6656	Duplicated	TRINITY_DN9845_c0_g1_i3:72-503	210.3	118	https://www.orthodb.org/v10?query=139744at6656	protein cornichon
139744at6656	Duplicated	TRINITY_DN9845_c0_g1_i4:72-503	210.3	118	https://www.orthodb.org/v10?query=139744at6656	protein cornichon
139834at6656	Duplicated	TRINITY_DN43392_c0_g1_i1:55-678	284.6	174	https://www.orthodb.org/v10?query=139834at6656	coiled-coil domain-containing protein 25
139834at6656	Duplicated	TRINITY_DN43392_c0_g1_i2:55-678	284.6	174	https://www.orthodb.org/v10?query=139834at6656	coiled-coil domain-containing protein 25
139834at6656	Duplicated	TRINITY_DN43392_c0_g1_i3:55-678	284.6	174	https://www.orthodb.org/v10?query=139834at6656	coiled-coil domain-containing protein 25
140076at6656	Duplicated	TRINITY_DN2577_c1_g1_i10:49-969	191.0	153	https://www.orthodb.org/v10?query=140076at6656	histidine protein methyltransferase 1 homolog
140076at6656	Duplicated	TRINITY_DN2577_c1_g1_i11:53-976	191.1	153	https://www.orthodb.org/v10?query=140076at6656	histidine protein methyltransferase 1 homolog
140076at6656	Duplicated	TRINITY_DN2577_c1_g1_i1:53-973	191.0	153	https://www.orthodb.org/v10?query=140076at6656	histidine protein methyltransferase 1 homolog
140076at6656	Duplicated	TRINITY_DN2577_c1_g1_i6:54-977	191.1	153	https://www.orthodb.org/v10?query=140076at6656	histidine protein methyltransferase 1 homolog
140076at6656	Duplicated	TRINITY_DN2577_c1_g1_i7:49-969	191.0	153	https://www.orthodb.org/v10?query=140076at6656	histidine protein methyltransferase 1 homolog
140076at6656	Duplicated	TRINITY_DN2577_c1_g1_i8:49-972	191.1	153	https://www.orthodb.org/v10?query=140076at6656	histidine protein methyltransferase 1 homolog
140076at6656	Duplicated	TRINITY_DN2577_c1_g1_i9:48-968	191.0	153	https://www.orthodb.org/v10?query=140076at6656	histidine protein methyltransferase 1 homolog
